#EXPORTTYPE:DATA ALL
#FILE:20250310PQM.ngb-ss5
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:20250310PQM
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DTA
#INSTRUMENT:NETZSCH STA 449F5
#PROJECT:
#DATE/TIME:10.03.2025 16:49
#CORR. FILE:
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:
#OPERATOR:
#REMARK:DSC Al2O3
#SAMPLE:20250310PQM
#SAMPLE MASS /mg:16.83
#MATERIAL:
#REFERENCE:al2o3
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Al2O3 3.4 ml, open
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:197.80
#PURGE 1 MFC:AIR(80/20),250.3 ml/min
#PURGE 2 MFC:NITROGEN,250.0 ml/min
#PROTECTIVE MFC:NITROGEN,250.0 ml/min
#DTA RANGE /¶ÃV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:20°„C/10.0(K/min)/800°„C
#SEGMENT:S1/1
#SEG. 1:20°„C/10.0(K/min)/800°„C

##Temp./°„C;Time/min;DTA/(uV/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
 22.31400; 2.90573;-2.649928e-03;100.21086;80.00000;20.00000;1.00000
 22.33400; 2.91126;-2.947287e-03;100.21452;80.00000;20.00000;1.00000
 22.35400; 2.91685;-3.068016e-03;100.21550;80.00000;20.00000;1.00000
 22.37400; 2.92232;-3.311393e-03;100.21700;80.00000;20.00000;1.00000
 22.39400; 2.92767;-3.714050e-03;100.22047;80.00000;20.00000;1.00000
 22.41400; 2.93309;-3.954834e-03;100.22450;80.00000;20.00000;1.00000
 22.43400; 2.93858;-4.044015e-03;100.22792;80.00000;20.00000;1.00000
 22.45400; 2.94401;-4.256678e-03;100.23013;80.00000;20.00000;1.00000
 22.47400; 2.94935;-4.584134e-03;100.23268;80.00000;20.00000;1.00000
 22.49400; 2.95466;-4.887032e-03;100.23739;80.00000;20.00000;1.00000
 22.51400; 2.95994;-5.164504e-03;100.24096;80.00000;20.00000;1.00000
 22.53400; 2.96520;-5.465583e-03;100.24023;80.00000;20.00000;1.00000
 22.55400; 2.97045;-5.838449e-03;100.23994;80.00000;20.00000;1.00000
 22.57400; 2.97572;-6.279373e-03;100.24376;80.00000;20.00000;1.00000
 22.59400; 2.98107;-6.624987e-03;100.24559;80.00000;20.00000;1.00000
 22.61400; 2.98650;-6.794359e-03;100.24201;80.00000;20.00000;1.00000
 22.63400; 2.99183;-6.958944e-03;100.23966;80.00000;20.00000;1.00000
 22.65400; 2.99697;-7.201847e-03;100.24093;80.00000;20.00000;1.00000
 22.67400; 3.00205;-7.423574e-03;100.23983;80.00000;20.00000;1.00000
 22.69400; 3.00716;-7.549907e-03;100.23527;80.00000;20.00000;1.00000
 22.71400; 3.01232;-7.561808e-03;100.23315;80.00000;20.00000;1.00000
 22.73400; 3.01750;-7.538566e-03;100.23405;80.00000;20.00000;1.00000
 22.75400; 3.02263;-7.660922e-03;100.23214;80.00000;20.00000;1.00000
 22.77400; 3.02771;-7.957163e-03;100.22753;80.00000;20.00000;1.00000
 22.79400; 3.03280;-8.303716e-03;100.22599;80.00000;20.00000;1.00000
 22.81400; 3.03789;-8.585166e-03;100.22719;80.00000;20.00000;1.00000
 22.83400; 3.04297;-8.710538e-03;100.22559;80.00000;20.00000;1.00000
 22.85400; 3.04802;-8.776781e-03;100.22223;80.00000;20.00000;1.00000
 22.87400; 3.05309;-9.012548e-03;100.22302;80.00000;20.00000;1.00000
 22.89400; 3.05813;-9.388703e-03;100.22667;80.00000;20.00000;1.00000
 22.91400; 3.06310;-9.691880e-03;100.22690;80.00000;20.00000;1.00000
 22.93400; 3.06800;-9.872307e-03;100.22471;80.00000;20.00000;1.00000
 22.95400; 3.07282;-9.999887e-03;100.22601;80.00000;20.00000;1.00000
 22.97400; 3.07761;-1.012648e-02;100.23003;80.00000;20.00000;1.00000
 22.99400; 3.08245;-1.028820e-02;100.23089;80.00000;20.00000;1.00000
 23.01400; 3.08730;-1.053818e-02;100.22854;80.00000;20.00000;1.00000
 23.03400; 3.09208;-1.094372e-02;100.22869;80.00000;20.00000;1.00000
 23.05400; 3.09681;-1.147578e-02;100.23201;80.00000;20.00000;1.00000
 23.07400; 3.10160;-1.199202e-02;100.23301;80.00000;20.00000;1.00000
 23.09400; 3.10649;-1.239483e-02;100.23039;80.00000;20.00000;1.00000
 23.11400; 3.11142;-1.266662e-02;100.22990;80.00000;20.00000;1.00000
 23.13400; 3.11630;-1.280518e-02;100.23357;80.00000;20.00000;1.00000
 23.15400; 3.12113;-1.282370e-02;100.23594;80.00000;20.00000;1.00000
 23.17400; 3.12591;-1.282172e-02;100.23446;80.00000;20.00000;1.00000
 23.19400; 3.13065;-1.306998e-02;100.23392;80.00000;20.00000;1.00000
 23.21400; 3.13537;-1.366668e-02;100.23725;80.00000;20.00000;1.00000
 23.23400; 3.14010;-1.419613e-02;100.23989;80.00000;20.00000;1.00000
 23.25400; 3.14486;-1.431099e-02;100.23809;80.00000;20.00000;1.00000
 23.27400; 3.14965;-1.423732e-02;100.23568;80.00000;20.00000;1.00000
 23.29400; 3.15444;-1.426823e-02;100.23684;80.00000;20.00000;1.00000
 23.31400; 3.15924;-1.436004e-02;100.23863;80.00000;20.00000;1.00000
 23.33400; 3.16406;-1.439303e-02;100.23693;80.00000;20.00000;1.00000
 23.35400; 3.16885;-1.443414e-02;100.23416;80.00000;20.00000;1.00000
 23.37400; 3.17359;-1.460309e-02;100.23472;80.00000;20.00000;1.00000
 23.39400; 3.17828;-1.483977e-02;100.23755;80.00000;20.00000;1.00000
 23.41400; 3.18294;-1.500638e-02;100.23910;80.00000;20.00000;1.00000
 23.43400; 3.18756;-1.513138e-02;100.23913;80.00000;20.00000;1.00000
 23.45400; 3.19211;-1.535651e-02;100.23970;80.00000;20.00000;1.00000
 23.47400; 3.19663;-1.568672e-02;100.24170;80.00000;20.00000;1.00000
 23.49400; 3.20123;-1.597556e-02;100.24464;80.00000;20.00000;1.00000
 23.51400; 3.20595;-1.613264e-02;100.24771;80.00000;20.00000;1.00000
 23.53400; 3.21070;-1.618679e-02;100.24951;80.00000;20.00000;1.00000
 23.55400; 3.21540;-1.622625e-02;100.24958;80.00000;20.00000;1.00000
 23.57400; 3.22004;-1.645940e-02;100.25002;80.00000;20.00000;1.00000
 23.59400; 3.22463;-1.701912e-02;100.25242;80.00000;20.00000;1.00000
 23.61400; 3.22920;-1.767035e-02;100.25477;80.00000;20.00000;1.00000
 23.63400; 3.23377;-1.812637e-02;100.25471;80.00000;20.00000;1.00000
 23.65400; 3.23834;-1.835949e-02;100.25349;80.00000;20.00000;1.00000
 23.67400; 3.24289;-1.845149e-02;100.25365;80.00000;20.00000;1.00000
 23.69400; 3.24741;-1.849651e-02;100.25486;80.00000;20.00000;1.00000
 23.71400; 3.25192;-1.859373e-02;100.25485;80.00000;20.00000;1.00000
 23.73400; 3.25642;-1.873005e-02;100.25331;80.00000;20.00000;1.00000
 23.75400; 3.26095;-1.875671e-02;100.25234;80.00000;20.00000;1.00000
 23.77400; 3.26552;-1.865055e-02;100.25293;80.00000;20.00000;1.00000
 23.79400; 3.27005;-1.867915e-02;100.25328;80.00000;20.00000;1.00000
 23.81400; 3.27453;-1.903421e-02;100.25197;80.00000;20.00000;1.00000
 23.83400; 3.27900;-1.946723e-02;100.25058;80.00000;20.00000;1.00000
 23.85400; 3.28355;-1.968009e-02;100.25102;80.00000;20.00000;1.00000
 23.87400; 3.28813;-1.982284e-02;100.25243;80.00000;20.00000;1.00000
 23.89400; 3.29265;-2.023143e-02;100.25273;80.00000;20.00000;1.00000
 23.91400; 3.29711;-2.081329e-02;100.25213;80.00000;20.00000;1.00000
 23.93400; 3.30156;-2.114114e-02;100.25263;80.00000;20.00000;1.00000
 23.95400; 3.30604;-2.113589e-02;100.25462;80.00000;20.00000;1.00000
 23.97400; 3.31048;-2.124852e-02;100.25602;80.00000;20.00000;1.00000
 23.99400; 3.31485;-2.176270e-02;100.25564;80.00000;20.00000;1.00000
 24.01400; 3.31919;-2.235464e-02;100.25528;80.00000;20.00000;1.00000
 24.03400; 3.32351;-2.265501e-02;100.25683;80.00000;20.00000;1.00000
 24.05400; 3.32784;-2.274682e-02;100.25914;80.00000;20.00000;1.00000
 24.07400; 3.33214;-2.290018e-02;100.25981;80.00000;20.00000;1.00000
 24.09400; 3.33643;-2.317639e-02;100.25894;80.00000;20.00000;1.00000
 24.11400; 3.34076;-2.342610e-02;100.25918;80.00000;20.00000;1.00000
 24.13400; 3.34514;-2.355937e-02;100.26176;80.00000;20.00000;1.00000
 24.15400; 3.34951;-2.365130e-02;100.26434;80.00000;20.00000;1.00000
 24.17400; 3.35381;-2.378721e-02;100.26467;80.00000;20.00000;1.00000
 24.19400; 3.35804;-2.397356e-02;100.26408;80.00000;20.00000;1.00000
 24.21400; 3.36226;-2.418855e-02;100.26501;80.00000;20.00000;1.00000
 24.23400; 3.36647;-2.439526e-02;100.26739;80.00000;20.00000;1.00000
 24.25400; 3.37071;-2.454315e-02;100.26884;80.00000;20.00000;1.00000
 24.27400; 3.37496;-2.461661e-02;100.26814;80.00000;20.00000;1.00000
 24.29400; 3.37923;-2.468703e-02;100.26700;80.00000;20.00000;1.00000
 24.31400; 3.38351;-2.482787e-02;100.26719;80.00000;20.00000;1.00000
 24.33400; 3.38779;-2.503624e-02;100.26794;80.00000;20.00000;1.00000
 24.35400; 3.39204;-2.527689e-02;100.26741;80.00000;20.00000;1.00000
 24.37400; 3.39627;-2.551671e-02;100.26549;80.00000;20.00000;1.00000
 24.39400; 3.40049;-2.572501e-02;100.26390;80.00000;20.00000;1.00000
 24.41400; 3.40474;-2.589150e-02;100.26362;80.00000;20.00000;1.00000
 24.43400; 3.40899;-2.606331e-02;100.26334;80.00000;20.00000;1.00000
 24.45400; 3.41323;-2.628791e-02;100.26161;80.00000;20.00000;1.00000
 24.47400; 3.41745;-2.653080e-02;100.25926;80.00000;20.00000;1.00000
 24.49400; 3.42164;-2.671863e-02;100.25816;80.00000;20.00000;1.00000
 24.51400; 3.42579;-2.685718e-02;100.25864;80.00000;20.00000;1.00000
 24.53400; 3.42991;-2.705743e-02;100.25891;80.00000;20.00000;1.00000
 24.55400; 3.43404;-2.739396e-02;100.25769;80.00000;20.00000;1.00000
 24.57400; 3.43818;-2.775513e-02;100.25642;80.00000;20.00000;1.00000
 24.59400; 3.44237;-2.798695e-02;100.25713;80.00000;20.00000;1.00000
 24.61400; 3.44657;-2.806157e-02;100.25949;80.00000;20.00000;1.00000
 24.63400; 3.45075;-2.805779e-02;100.26118;80.00000;20.00000;1.00000
 24.65400; 3.45487;-2.805884e-02;100.26109;80.00000;20.00000;1.00000
 24.67400; 3.45899;-2.815045e-02;100.26105;80.00000;20.00000;1.00000
 24.69400; 3.46314;-2.840151e-02;100.26300;80.00000;20.00000;1.00000
 24.71400; 3.46730;-2.873374e-02;100.26607;80.00000;20.00000;1.00000
 24.73400; 3.47140;-2.899637e-02;100.26796;80.00000;20.00000;1.00000
 24.75400; 3.47542;-2.916623e-02;100.26802;80.00000;20.00000;1.00000
 24.77400; 3.47942;-2.941269e-02;100.26804;80.00000;20.00000;1.00000
 24.79400; 3.48346;-2.988222e-02;100.26962;80.00000;20.00000;1.00000
 24.81400; 3.48753;-3.048039e-02;100.27191;80.00000;20.00000;1.00000
 24.83400; 3.49161;-3.102234e-02;100.27310;80.00000;20.00000;1.00000
 24.85400; 3.49566;-3.140448e-02;100.27287;80.00000;20.00000;1.00000
 24.87400; 3.49968;-3.163037e-02;100.27281;80.00000;20.00000;1.00000
 24.89400; 3.50370;-3.172362e-02;100.27423;80.00000;20.00000;1.00000
 24.91400; 3.50769;-3.177248e-02;100.27635;80.00000;20.00000;1.00000
 24.93400; 3.51168;-3.188336e-02;100.27778;80.00000;20.00000;1.00000
 24.95400; 3.51565;-3.208337e-02;100.27829;80.00000;20.00000;1.00000
 24.97400; 3.51961;-3.230227e-02;100.27910;80.00000;20.00000;1.00000
 24.99400; 3.52356;-3.247648e-02;100.28115;80.00000;20.00000;1.00000
 25.01400; 3.52752;-3.261010e-02;100.28353;80.00000;20.00000;1.00000
 25.03400; 3.53152;-3.272985e-02;100.28472;80.00000;20.00000;1.00000
 25.05400; 3.53557;-3.286124e-02;100.28441;80.00000;20.00000;1.00000
 25.07400; 3.53961;-3.302805e-02;100.28396;80.00000;20.00000;1.00000
 25.09400; 3.54360;-3.324201e-02;100.28457;80.00000;20.00000;1.00000
 25.11400; 3.54755;-3.345080e-02;100.28602;80.00000;20.00000;1.00000
 25.13400; 3.55147;-3.358226e-02;100.28763;80.00000;20.00000;1.00000
 25.15400; 3.55537;-3.363474e-02;100.28880;80.00000;20.00000;1.00000
 25.17400; 3.55927;-3.370410e-02;100.28898;80.00000;20.00000;1.00000
 25.19400; 3.56320;-3.387583e-02;100.28781;80.00000;20.00000;1.00000
 25.21400; 3.56714;-3.411170e-02;100.28613;80.00000;20.00000;1.00000
 25.23400; 3.57108;-3.432111e-02;100.28527;80.00000;20.00000;1.00000
 25.25400; 3.57498;-3.450101e-02;100.28566;80.00000;20.00000;1.00000
 25.27400; 3.57885;-3.480814e-02;100.28605;80.00000;20.00000;1.00000
 25.29400; 3.58267;-3.538616e-02;100.28519;80.00000;20.00000;1.00000
 25.31400; 3.58646;-3.606894e-02;100.28348;80.00000;20.00000;1.00000
 25.33400; 3.59026;-3.650756e-02;100.28230;80.00000;20.00000;1.00000
 25.35400; 3.59412;-3.649411e-02;100.28246;80.00000;20.00000;1.00000
 25.37400; 3.59799;-3.628719e-02;100.28299;80.00000;20.00000;1.00000
 25.39400; 3.60183;-3.623017e-02;100.28260;80.00000;20.00000;1.00000
 25.41400; 3.60564;-3.641095e-02;100.28123;80.00000;20.00000;1.00000
 25.43400; 3.60946;-3.664721e-02;100.28016;80.00000;20.00000;1.00000
 25.45400; 3.61331;-3.677628e-02;100.28044;80.00000;20.00000;1.00000
 25.47400; 3.61716;-3.683515e-02;100.28135;80.00000;20.00000;1.00000
 25.49400; 3.62096;-3.693590e-02;100.28151;80.00000;20.00000;1.00000
 25.51400; 3.62469;-3.713514e-02;100.28046;80.00000;20.00000;1.00000
 25.53400; 3.62839;-3.738288e-02;100.27951;80.00000;20.00000;1.00000
 25.55400; 3.63212;-3.761899e-02;100.28008;80.00000;20.00000;1.00000
 25.57400; 3.63590;-3.781658e-02;100.28186;80.00000;20.00000;1.00000
 25.59400; 3.63968;-3.797662e-02;100.28315;80.00000;20.00000;1.00000
 25.61400; 3.64346;-3.810186e-02;100.28262;80.00000;20.00000;1.00000
 25.63400; 3.64722;-3.819972e-02;100.28119;80.00000;20.00000;1.00000
 25.65400; 3.65093;-3.827926e-02;100.28049;80.00000;20.00000;1.00000
 25.67400; 3.65462;-3.837015e-02;100.28121;80.00000;20.00000;1.00000
 25.69400; 3.65830;-3.854190e-02;100.28225;80.00000;20.00000;1.00000
 25.71400; 3.66201;-3.886260e-02;100.28236;80.00000;20.00000;1.00000
 25.73400; 3.66573;-3.928673e-02;100.28163;80.00000;20.00000;1.00000
 25.75400; 3.66944;-3.966650e-02;100.28132;80.00000;20.00000;1.00000
 25.77400; 3.67310;-3.987589e-02;100.28245;80.00000;20.00000;1.00000
 25.79400; 3.67674;-3.995036e-02;100.28408;80.00000;20.00000;1.00000
 25.81400; 3.68042;-3.998859e-02;100.28455;80.00000;20.00000;1.00000
 25.83400; 3.68417;-4.006412e-02;100.28307;80.00000;20.00000;1.00000
 25.85400; 3.68792;-4.017850e-02;100.28140;80.00000;20.00000;1.00000
 25.87400; 3.69164;-4.032114e-02;100.28168;80.00000;20.00000;1.00000
 25.89400; 3.69529;-4.050111e-02;100.28406;80.00000;20.00000;1.00000
 25.91400; 3.69891;-4.075027e-02;100.28639;80.00000;20.00000;1.00000
 25.93400; 3.70253;-4.109451e-02;100.28663;80.00000;20.00000;1.00000
 25.95400; 3.70616;-4.148448e-02;100.28534;80.00000;20.00000;1.00000
 25.97400; 3.70980;-4.182611e-02;100.28458;80.00000;20.00000;1.00000
 25.99400; 3.71344;-4.204638e-02;100.28587;80.00000;20.00000;1.00000
 26.01400; 3.71709;-4.217436e-02;100.28797;80.00000;20.00000;1.00000
 26.03400; 3.72075;-4.226906e-02;100.28885;80.00000;20.00000;1.00000
 26.05400; 3.72441;-4.237728e-02;100.28762;80.00000;20.00000;1.00000
 26.07400; 3.72808;-4.251884e-02;100.28601;80.00000;20.00000;1.00000
 26.09400; 3.73173;-4.270908e-02;100.28599;80.00000;20.00000;1.00000
 26.11400; 3.73536;-4.294049e-02;100.28781;80.00000;20.00000;1.00000
 26.13400; 3.73897;-4.318107e-02;100.28986;80.00000;20.00000;1.00000
 26.15400; 3.74256;-4.340491e-02;100.29059;80.00000;20.00000;1.00000
 26.17400; 3.74614;-4.365783e-02;100.29019;80.00000;20.00000;1.00000
 26.19400; 3.74972;-4.402640e-02;100.28981;80.00000;20.00000;1.00000
 26.21400; 3.75331;-4.455871e-02;100.29039;80.00000;20.00000;1.00000
 26.23400; 3.75693;-4.510559e-02;100.29157;80.00000;20.00000;1.00000
 26.25400; 3.76056;-4.545581e-02;100.29260;80.00000;20.00000;1.00000
 26.27400; 3.76421;-4.550398e-02;100.29309;80.00000;20.00000;1.00000
 26.29400; 3.76785;-4.541323e-02;100.29358;80.00000;20.00000;1.00000
 26.31400; 3.77144;-4.538530e-02;100.29471;80.00000;20.00000;1.00000
 26.33400; 3.77498;-4.549319e-02;100.29638;80.00000;20.00000;1.00000
 26.35400; 3.77851;-4.564374e-02;100.29752;80.00000;20.00000;1.00000
 26.37400; 3.78206;-4.574052e-02;100.29708;80.00000;20.00000;1.00000
 26.39400; 3.78565;-4.581316e-02;100.29552;80.00000;20.00000;1.00000
 26.41400; 3.78925;-4.599400e-02;100.29452;80.00000;20.00000;1.00000
 26.43400; 3.79286;-4.639377e-02;100.29550;80.00000;20.00000;1.00000
 26.45400; 3.79645;-4.693742e-02;100.29748;80.00000;20.00000;1.00000
 26.47400; 3.80002;-4.746494e-02;100.29844;80.00000;20.00000;1.00000
 26.49400; 3.80356;-4.784787e-02;100.29702;80.00000;20.00000;1.00000
 26.51400; 3.80709;-4.808381e-02;100.29458;80.00000;20.00000;1.00000
 26.53400; 3.81062;-4.820151e-02;100.29315;80.00000;20.00000;1.00000
 26.55400; 3.81416;-4.824481e-02;100.29379;80.00000;20.00000;1.00000
 26.57400; 3.81770;-4.829361e-02;100.29528;80.00000;20.00000;1.00000
 26.59400; 3.82121;-4.843208e-02;100.29606;80.00000;20.00000;1.00000
 26.61400; 3.82469;-4.868905e-02;100.29564;80.00000;20.00000;1.00000
 26.63400; 3.82816;-4.901034e-02;100.29510;80.00000;20.00000;1.00000
 26.65400; 3.83164;-4.933554e-02;100.29559;80.00000;20.00000;1.00000
 26.67400; 3.83513;-4.962180e-02;100.29718;80.00000;20.00000;1.00000
 26.69400; 3.83863;-4.984516e-02;100.29872;80.00000;20.00000;1.00000
 26.71400; 3.84211;-4.998566e-02;100.29910;80.00000;20.00000;1.00000
 26.73400; 3.84559;-5.006824e-02;100.29853;80.00000;20.00000;1.00000
 26.75400; 3.84905;-5.015175e-02;100.29825;80.00000;20.00000;1.00000
 26.77400; 3.85251;-5.029071e-02;100.29932;80.00000;20.00000;1.00000
 26.79400; 3.85598;-5.049113e-02;100.30128;80.00000;20.00000;1.00000
 26.81400; 3.85946;-5.073234e-02;100.30279;80.00000;20.00000;1.00000
 26.83400; 3.86297;-5.099353e-02;100.30275;80.00000;20.00000;1.00000
 26.85400; 3.86648;-5.125458e-02;100.30168;80.00000;20.00000;1.00000
 26.87400; 3.86998;-5.149569e-02;100.30072;80.00000;20.00000;1.00000
 26.89400; 3.87343;-5.170268e-02;100.30069;80.00000;20.00000;1.00000
 26.91400; 3.87686;-5.188449e-02;100.30106;80.00000;20.00000;1.00000
 26.93400; 3.88030;-5.205593e-02;100.30096;80.00000;20.00000;1.00000
 26.95400; 3.88375;-5.222810e-02;100.29990;80.00000;20.00000;1.00000
 26.97400; 3.88720;-5.240048e-02;100.29860;80.00000;20.00000;1.00000
 26.99400; 3.89062;-5.257038e-02;100.29801;80.00000;20.00000;1.00000
 27.01400; 3.89399;-5.273987e-02;100.29855;80.00000;20.00000;1.00000
 27.03400; 3.89736;-5.292229e-02;100.29939;80.00000;20.00000;1.00000
 27.05400; 3.90074;-5.313253e-02;100.29948;80.00000;20.00000;1.00000
 27.07400; 3.90415;-5.337165e-02;100.29844;80.00000;20.00000;1.00000
 27.09400; 3.90757;-5.361125e-02;100.29725;80.00000;20.00000;1.00000
 27.11400; 3.91099;-5.381927e-02;100.29701;80.00000;20.00000;1.00000
 27.13400; 3.91439;-5.397582e-02;100.29806;80.00000;20.00000;1.00000
 27.15400; 3.91776;-5.408211e-02;100.29935;80.00000;20.00000;1.00000
 27.17400; 3.92113;-5.414169e-02;100.29970;80.00000;20.00000;1.00000
 27.19400; 3.92449;-5.417210e-02;100.29884;80.00000;20.00000;1.00000
 27.21400; 3.92784;-5.421240e-02;100.29792;80.00000;20.00000;1.00000
 27.23400; 3.93120;-5.430316e-02;100.29817;80.00000;20.00000;1.00000
 27.25400; 3.93456;-5.446872e-02;100.29990;80.00000;20.00000;1.00000
 27.27400; 3.93792;-5.470982e-02;100.30204;80.00000;20.00000;1.00000
 27.29400; 3.94127;-5.502461e-02;100.30346;80.00000;20.00000;1.00000
 27.31400; 3.94460;-5.538018e-02;100.30372;80.00000;20.00000;1.00000
 27.33400; 3.94792;-5.570083e-02;100.30336;80.00000;20.00000;1.00000
 27.35400; 3.95123;-5.590910e-02;100.30298;80.00000;20.00000;1.00000
 27.37400; 3.95453;-5.598902e-02;100.30299;80.00000;20.00000;1.00000
 27.39400; 3.95783;-5.601084e-02;100.30349;80.00000;20.00000;1.00000
 27.41400; 3.96114;-5.605069e-02;100.30455;80.00000;20.00000;1.00000
 27.43400; 3.96446;-5.615571e-02;100.30592;80.00000;20.00000;1.00000
 27.45400; 3.96778;-5.632916e-02;100.30677;80.00000;20.00000;1.00000
 27.47400; 3.97108;-5.657031e-02;100.30627;80.00000;20.00000;1.00000
 27.49400; 3.97437;-5.685763e-02;100.30434;80.00000;20.00000;1.00000
 27.51400; 3.97766;-5.713689e-02;100.30211;80.00000;20.00000;1.00000
 27.53400; 3.98094;-5.735147e-02;100.30079;80.00000;20.00000;1.00000
 27.55400; 3.98423;-5.748604e-02;100.30085;80.00000;20.00000;1.00000
 27.57400; 3.98751;-5.759801e-02;100.30137;80.00000;20.00000;1.00000
 27.59400; 3.99079;-5.775198e-02;100.30132;80.00000;20.00000;1.00000
 27.61400; 3.99404;-5.798299e-02;100.30017;80.00000;20.00000;1.00000
 27.63400; 3.99728;-5.826716e-02;100.29841;80.00000;20.00000;1.00000
 27.65400; 4.00052;-5.857363e-02;100.29663;80.00000;20.00000;1.00000
 27.67400; 4.00377;-5.887803e-02;100.29528;80.00000;20.00000;1.00000
 27.69400; 4.00701;-5.917216e-02;100.29436;80.00000;20.00000;1.00000
 27.71400; 4.01024;-5.945027e-02;100.29382;80.00000;20.00000;1.00000
 27.73400; 4.01346;-5.970558e-02;100.29357;80.00000;20.00000;1.00000
 27.75400; 4.01669;-5.992800e-02;100.29342;80.00000;20.00000;1.00000
 27.77400; 4.01992;-6.010676e-02;100.29313;80.00000;20.00000;1.00000
 27.79400; 4.02317;-6.023764e-02;100.29256;80.00000;20.00000;1.00000
 27.81400; 4.02642;-6.034450e-02;100.29193;80.00000;20.00000;1.00000
 27.83400; 4.02965;-6.045875e-02;100.29154;80.00000;20.00000;1.00000
 27.85400; 4.03285;-6.060627e-02;100.29164;80.00000;20.00000;1.00000
 27.87400; 4.03603;-6.078220e-02;100.29207;80.00000;20.00000;1.00000
 27.89400; 4.03922;-6.097100e-02;100.29253;80.00000;20.00000;1.00000
 27.91400; 4.04244;-6.115876e-02;100.29277;80.00000;20.00000;1.00000
 27.93400; 4.04567;-6.134525e-02;100.29289;80.00000;20.00000;1.00000
 27.95400; 4.04889;-6.153715e-02;100.29320;80.00000;20.00000;1.00000
 27.97400; 4.05208;-6.174062e-02;100.29395;80.00000;20.00000;1.00000
 27.99400; 4.05524;-6.195477e-02;100.29497;80.00000;20.00000;1.00000
 28.01400; 4.05839;-6.217400e-02;100.29578;80.00000;20.00000;1.00000
 28.03400; 4.06154;-6.239273e-02;100.29594;80.00000;20.00000;1.00000
 28.05400; 4.06471;-6.260872e-02;100.29547;80.00000;20.00000;1.00000
 28.07400; 4.06788;-6.282311e-02;100.29485;80.00000;20.00000;1.00000
 28.09400; 4.07104;-6.303722e-02;100.29460;80.00000;20.00000;1.00000
 28.11400; 4.07418;-6.325142e-02;100.29487;80.00000;20.00000;1.00000
 28.13400; 4.07731;-6.346466e-02;100.29521;80.00000;20.00000;1.00000
 28.15400; 4.08044;-6.367578e-02;100.29514;80.00000;20.00000;1.00000
 28.17400; 4.08357;-6.388092e-02;100.29444;80.00000;20.00000;1.00000
 28.19400; 4.08670;-6.406922e-02;100.29349;80.00000;20.00000;1.00000
 28.21400; 4.08984;-6.422862e-02;100.29283;80.00000;20.00000;1.00000
 28.23400; 4.09299;-6.434870e-02;100.29281;80.00000;20.00000;1.00000
 28.25400; 4.09614;-6.442636e-02;100.29314;80.00000;20.00000;1.00000
 28.27400; 4.09929;-6.446065e-02;100.29334;80.00000;20.00000;1.00000
 28.29400; 4.10245;-6.445254e-02;100.29300;80.00000;20.00000;1.00000
 28.31400; 4.10560;-6.441835e-02;100.29230;80.00000;20.00000;1.00000
 28.33400; 4.10873;-6.438176e-02;100.29172;80.00000;20.00000;1.00000
 28.35400; 4.11184;-6.436754e-02;100.29169;80.00000;20.00000;1.00000
 28.37400; 4.11492;-6.441671e-02;100.29215;80.00000;20.00000;1.00000
 28.39400; 4.11800;-6.458304e-02;100.29262;80.00000;20.00000;1.00000
 28.41400; 4.12108;-6.491938e-02;100.29265;80.00000;20.00000;1.00000
 28.43400; 4.12418;-6.541276e-02;100.29212;80.00000;20.00000;1.00000
 28.45400; 4.12729;-6.595253e-02;100.29148;80.00000;20.00000;1.00000
 28.47400; 4.13042;-6.642021e-02;100.29122;80.00000;20.00000;1.00000
 28.49400; 4.13354;-6.673856e-02;100.29159;80.00000;20.00000;1.00000
 28.51400; 4.13666;-6.694160e-02;100.29223;80.00000;20.00000;1.00000
 28.53400; 4.13976;-6.708193e-02;100.29263;80.00000;20.00000;1.00000
 28.55400; 4.14285;-6.720488e-02;100.29246;80.00000;20.00000;1.00000
 28.57400; 4.14591;-6.731936e-02;100.29198;80.00000;20.00000;1.00000
 28.59400; 4.14898;-6.742282e-02;100.29170;80.00000;20.00000;1.00000
 28.61400; 4.15206;-6.751407e-02;100.29204;80.00000;20.00000;1.00000
 28.63400; 4.15516;-6.760749e-02;100.29291;80.00000;20.00000;1.00000
 28.65400; 4.15825;-6.772741e-02;100.29385;80.00000;20.00000;1.00000
 28.67400; 4.16132;-6.789758e-02;100.29440;80.00000;20.00000;1.00000
 28.69400; 4.16438;-6.811657e-02;100.29451;80.00000;20.00000;1.00000
 28.71400; 4.16742;-6.835277e-02;100.29458;80.00000;20.00000;1.00000
 28.73400; 4.17045;-6.857287e-02;100.29504;80.00000;20.00000;1.00000
 28.75400; 4.17348;-6.875598e-02;100.29610;80.00000;20.00000;1.00000
 28.77400; 4.17649;-6.891335e-02;100.29738;80.00000;20.00000;1.00000
